N_tilde,t_Q,root
11.2,71.74545454545454,55.837691064356136
11.2,72.75454545454545,56.75970144943985
11.2,73.76363636363635,57.68257007585272
11.2,74.77272727272727,58.60627648487827
11.2,75.78181818181817,59.53080097970948
11.2,76.79090909090908,60.456124587218206
11.2,77.8,61.38222902212137
11.2,78.8090909090909,62.30909665336491
11.2,79.81818181818181,63.2367104725615
11.2,80.82727272727271,64.16505406433211
11.2,81.83636363636363,65.09411157841443
11.2,82.84545454545453,66.02386770341228
11.2,83.85454545454544,66.9543076420707
11.2,84.86363636363636,67.88541708797078
11.2,85.87272727272726,68.8171822035466
11.2,86.88181818181818,69.74958959933501
11.2,87.89090909090908,70.68262631437504
11.2,88.89999999999999,71.61627979768129
11.2,89.90909090909089,72.55053789072042
11.2,90.91818181818181,73.48538881082635
11.2,91.92727272727272,74.42082113549324
11.2,92.93636363636362,75.35682378749145
11.2,93.94545454545454,76.29338602075438
11.2,94.95454545454544,77.23049740698832
11.2,95.96363636363635,78.16814782296146
11.2,96.97272727272727,79.10632743843027
11.2,97.98181818181817,80.04502670466523
11.2,98.99090909090908,80.98423634354056
11.2,100.0,81.92394733715386
12.209090909090909,0.1,1.2719470496408674e-05
12.209090909090909,1.1090909090909091,0.01659196594394581
12.209090909090909,2.118181818181818,0.1039787372381581
12.209090909090909,3.1272727272727274,0.29048069061738546
12.209090909090909,4.136363636363636,0.5748357935039297
12.209090909090909,5.145454545454545,0.9438205459650094
12.209090909090909,6.154545454545454,1.3826419508919234
12.209090909090909,7.163636363636363,1.8784835950814607
12.209090909090909,8.172727272727272,2.4210858252820024
12.209090909090909,9.181818181818182,3.0024252573252626
12.209090909090909,10.19090909090909,3.6162375592371667
12.209090909090909,11.2,4.257595899619675
12.209090909090909,12.209090909090909,4.9225831702207845
12.209090909090909,13.218181818181817,5.6080477168872385
12.209090909090909,14.227272727272727,6.311423454650502
12.209090909090909,15.236363636363635,7.030597237179959
12.209090909090909,16.245454545454546,7.763810362182575
12.209090909090909,17.254545454545454,8.50958470046854
12.209090909090909,18.263636363636365,9.266666682476002
12.209090909090909,19.272727272727273,10.03398434753958
12.209090909090909,20.28181818181818,10.81061404577547
12.209090909090909,21.290909090909093,11.595754349208876
12.209090909090909,22.3,12.38870540521199
12.209090909090909,23.30909090909091,13.188852441584505
12.209090909090909,24.31818181818182,13.99565247074377
12.209090909090909,25.327272727272728,14.808623482824238
12.209090909090909,26.336363636363636,15.627335592872168
12.209090909090909,27.345454545454544,16.451403735516926
12.209090909090909,28.354545454545455,17.280481595118804
12.209090909090909,29.363636363636363,18.114256529893098
12.209090909090909,30.37272727272727,18.95244530152187
12.209090909090909,31.381818181818183,19.794790461975747
12.209090909090909,32.39090909090909,20.64105728002667
12.209090909090909,33.4,21.49103111364873
12.209090909090909,34.40909090909091,22.344515152930125
12.209090909090909,35.418181818181814,23.201328472539235
12.209090909090909,36.42727272727273,24.061304344150468
12.209090909090909,37.43636363636364,24.924288768248527
12.209090909090909,38.445454545454545,25.790139191923192
12.209090909090909,39.45454545454545,26.658723385042304
12.209090909090909,40.46363636363636,27.529918451855075
12.209090909090909,41.47272727272727,28.403609958863537
12.209090909090909,42.481818181818184,29.279691162890675
12.209090909090909,43.49090909090909,30.158062325807233
12.209090909090909,44.5,31.03863010446751
12.209090909090909,45.50909090909091,31.921307006127552
12.209090909090909,46.518181818181816,32.80601090107453
12.209090909090909,47.527272727272724,33.69266458536124
12.209090909090909,48.53636363636364,34.58119538757907
12.209090909090909,49.54545454545455,35.4715348144271
12.209090909090909,50.554545454545455,36.3636182305554
12.209090909090909,51.56363636363636,37.25738456876427
12.209090909090909,52.57272727272727,38.15277606715475
12.209090909090909,53.58181818181818,39.049738030264194
12.209090909090909,54.590909090909086,39.94821861159543
